Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Ty Madden","DET",1,1,,4.5436,6,4,,,,23,99,22,12,11,3,10,,1,21,8.3919,3.76134,2.23109,1.16949,0.21355,0.0957155,0.11783462762832642,0.250341,1.39495,0.298226,0.697597,,,4.32487,0.273795,0.231785,999,,,,,,,85.10000000000001,3.7,85,3.6956521739130435,,,,,,,,,,,,,,,,,,,"Ty Madden","30140",680744
"Jack Dreyer","LAD",1,1,,4.13189,20,1,,,,22,91,19,11,10,3,8,,0,23,9.73117,3.13663,3.10243,1.24282,0.25873,0.0833959,0.17533375322818756,0.224454,1.20428,0.276739,0.697619,,,3.84151,0.270612,0.110698,999,,,,,,,98.5,4.4772727272727275,93,4.2272727272727275,,,,,,,,,,,,,,,,,,,"Jack Dreyer","30249",676263
"Spencer Miles","TOR",1,1,,3.35997,8,2,,,,16,66,14,6,6,2,5,,0,16,8.9833,2.84698,3.15538,0.952774,0.238687,0.0756446,0.16304274648427963,0.231155,1.20985,0.285232,0.757372,,,3.43866,0.270458,0.352617,999,,,,,,,74.4,4.65,71,4.4375,,,,,,,,,,,,,,,,,,,"Spencer Miles","31621",693686
"Justin Verlander","DET",1,2,,4.76079,6,6,,,,30,129,30,17,16,5,10,,1,25,7.58562,3.16522,2.39655,1.44921,0.194323,0.0810842,0.11323834210634232,0.257706,1.36927,0.290877,0.694414,,,4.68358,0.269818,0.196741,658.8499755859375,,,,,,,99.5,3.316666666666667,102,3.4,,,,,,,,,,,,,,,,,,,"Justin Verlander","8700",434378
"Mike Burrows","HOU",2,2,,4.56936,9,8,,,,39,168,38,22,20,7,14,,1,36,8.33273,3.16778,2.63047,1.53698,0.216295,0.0822268,0.13406795263290405,0.246265,1.31015,0.281798,0.707983,,,4.6472,0.269123,0.237579,237.9499969482422,,,,,,,130.70000000000005,3.3512820512820523,131,3.358974358974359,,,,,,,,,,,,,,,,,,,"Mike Burrows","24728",681347
"Kyle Hart","SDP",1,2,,4.34596,11,5,,,,30,129,30,16,15,4,10,,2,27,8.19902,2.98313,2.74847,1.2689,0.212181,0.0771998,0.13498133420944214,0.25479,1.32351,0.2995,0.709188,,,4.32033,0.268547,0.17455,999,,,,,,,112.80000000000001,3.7600000000000002,116,3.8666666666666667,,,,,,,,,,,,,,,,,,,"Kyle Hart","19646",606996
"Patrick Corbin","TOR",2,3,,5.51319,8,8,,,,40,179,47,27,24,6,14,,2,32,7.23944,3.09364,2.3401,1.45213,0.179251,0.0765998,0.10265157371759415,0.2865,1.51931,0.32326,0.65985,,,4.75121,0.266089,-0.162279,999,,,,,,,115.99999999999999,2.8999999999999995,138,3.45,,,,,,,,,,,,,,,,,,,"Patrick Corbin","9323",571578
"Walbert Ureña","LAA",2,3,,4.89115,9,8,,,,40,180,40,24,22,4,21,,3,33,7.44104,4.71281,1.5789,1.00349,0.18437,0.116771,0.06759845465421677,0.255298,1.5155,0.29875,0.680285,,,4.70356,0.264737,0.144453,999,,,,,,,136.8,3.4200000000000004,142,3.55,,,,,,,,,,,,,,,,,,,"Walbert Urena","29357",700712
"Jonathan Bowlan","PHI",1,1,,4.20398,16,2,,,,24,100,23,12,11,3,8,,1,24,9.30492,2.90301,3.20526,1.25288,0.242949,0.0757969,0.16715212911367416,0.246479,1.2817,0.301636,0.712154,,,3.94413,0.262103,0.19653,999,,,,,,,101.90000000000002,4.2458333333333345,102,4.25,,,,,,,,,,,,,,,,,,,"Jonathan Bowlan","24607",680742
"Jordan Hicks","CHW",1,1,,4.58337,13,3,,,,22,98,21,12,11,2,11,,2,22,8.93073,4.69141,1.90364,0.725036,0.223793,0.117561,0.1062324121594429,0.244287,1.45997,0.309826,0.672826,,,3.9466,0.261019,0.101199,999,,,,,,,88.60000000000002,4.027272727272728,89,4.045454545454546,,,,,,,,,,,,,,,,,,,"Jordan Hicks","19618",663855
