pid,season,half,stuffRaw,stuffN
605154,2022,A,0.0040497826,560
605154,2022,B,0.0055980333,531
641394,2022,full,-0.00023034759,160
641394,2022,A,-0.003912502,80
641394,2022,B,0.003451807,80
592169,2022,full,-0.0054646563,106
592169,2022,A,-0.0045773634,47
592169,2022,B,-0.0061714826,59
689225,2022,full,0.0019886426,1287
689225,2022,A,0.002288645,669
689225,2022,B,0.001663883,618
656257,2022,full,0.0050410233,419
656257,2022,A,0.005227642,250
656257,2022,B,0.0047649588,169
502154,2022,full,-0.00964354,39
502154,2022,A,-0.004653033,28
502154,2022,B,-0.022346647,11
641401,2022,full,0.004925699,710
641401,2022,A,0.0033125945,394
641401,2022,B,0.006936976,316
605156,2022,full,-0.0014794884,154
605156,2022,A,-0.0007224909,123
605156,2022,B,-0.004483059,31
686613,2022,full,0.0028990535,309
686613,2022,A,0.0017480622,189
686613,2022,B,0.0047118645,120
664141,2022,full,-0.00021999466,2380
664141,2022,A,0.00044742666,1182
664141,2022,B,-0.00087850203,1198
677865,2022,full,0.00019855624,341
677865,2022,A,-0.0011080875,205
677865,2022,B,0.0021681297,136
663460,2022,full,-0.004100317,2262
663460,2022,A,-0.0041139196,1121
663460,2022,B,-0.004086953,1141
621111,2022,full,0.00052699586,1046
621111,2022,A,-0.00019980542,488
621111,2022,B,0.0011626215,558
518516,2022,full,-0.0012983896,2715
518516,2022,A,-0.0017284137,1391
518516,2022,B,-0.0008466053,1324
607481,2022,full,-0.00093004963,457
607481,2022,A,0.0005042001,223
607481,2022,B,-0.0022968776,234
605164,2022,full,0.001309414,2180
605164,2022,A,0.0007189718,1175
605164,2022,B,0.001999732,1005
656271,2022,full,-0.0026642287,1330
656271,2022,A,-0.0028883454,682
656271,2022,B,-0.0024283528,648
669203,2022,full,0.008040455,3272
669203,2022,A,0.0077634063,1623
669203,2022,B,0.008313137,1649
621114,2022,full,0.0012440943,149
621114,2022,A,0.003017877,76
621114,2022,B,-0.0006025829,73
456713,2022,full,0.0034078332,909
456713,2022,A,0.004194238,449
456713,2022,B,0.002640233,460
676130,2022,full,-0.00023562492,98
676130,2022,A,-0.00023562492,98
520980,2022,full,-0.0063632904,71
520980,2022,A,-0.006618815,40
520980,2022,B,-0.00603358,31
665795,2022,full,-0.0009534828,1215
665795,2022,A,-0.00082276034,627
665795,2022,B,-0.0010928754,588
650893,2022,full,-0.0010304071,736
650893,2022,A,-0.0019288785,380
650893,2022,B,-7.136484e-05,356
666974,2022,full,-0.003777308,394
666974,2022,A,-0.0037794143,209
666974,2022,B,-0.0037749284,185
656290,2022,full,-0.0019931977,120
656290,2022,A,-0.0013174443,63
656290,2022,B,-0.0027400826,57
471911,2022,full,0.0007744645,2412
471911,2022,A,0.0017422732,1259
471911,2022,B,-0.00028231888,1153
641447,2022,full,-0.0017885484,577
641447,2022,A,-0.0015608987,258
641447,2022,B,-0.0019726662,319
624418,2022,full,0.0063575744,45
624418,2022,A,0.009100359,22
624418,2022,B,0.0037340412,23
528748,2022,full,-0.004733807,748
528748,2022,A,-0.0048848446,377
528748,2022,B,-0.0045803273,371
620454,2022,full,0.0043978975,16
620454,2022,A,0.0043978975,16
622491,2022,full,0.0033941763,2506
622491,2022,A,0.004645246,1290
622491,2022,B,0.002066973,1216
622379,2022,full,0.0017864532,60
622379,2022,A,0.0030038238,43
622379,2022,B,-0.0012927786,17
666721,2022,full,-0.004217253,697
666721,2022,A,-0.0025840085,286
666721,2022,B,-0.005353769,411
621593,2022,full,0.004571137,260
621593,2022,A,0.004280121,106
621593,2022,B,0.004771447,154
665645,2022,full,0.00042650703,204
665645,2022,A,0.00037809208,90
665645,2022,B,0.0004647286,114
612434,2022,full,0.009526119,512
612434,2022,A,0.009297529,288
612434,2022,B,0.00982002,224
676917,2022,full,0.0013205176,99
676917,2022,A,0.0013205176,99
656302,2022,full,0.006941475,3120
656302,2022,A,0.0068361433,1516
656302,2022,B,0.0070410287,1604
570666,2022,full,-0.002342423,1221
570666,2022,A,-0.0031765848,586
570666,2022,B,-0.0015726294,635
468504,2022,full,-0.0012354193,786
468504,2022,A,-0.00047469986,426
468504,2022,B,-0.0021356037,360
605177,2022,full,-0.008138441,899
605177,2022,A,-0.008008599,485
605177,2022,B,-0.00829055,414
644374,2022,full,-0.056617644,2
644374,2022,B,-0.056617644,2
547973,2022,full,0.0028157367,679
547973,2022,A,0.0043954,360
547973,2022,B,0.0010330448,319
608638,2022,full,0.0011580328,334
608638,2022,A,0.0018736626,180
608638,2022,B,0.00032158275,154
445926,2022,full,0.0010435587,1201
445926,2022,A,0.0006617631,652
445926,2022,B,0.0014969844,549
630023,2022,full,-0.0031053186,100
630023,2022,A,-0.0037576924,53
630023,2022,B,-0.0023696634,47
643256,2022,full,-0.006068324,1043
643256,2022,A,-0.005897247,481
643256,2022,B,-0.006214745,562
518553,2022,full,0.0007782553,1175
518553,2022,A,0.0009729983,625
518553,2022,B,0.0005569563,550
542585,2022,full,-0.0024949652,430
542585,2022,A,-0.0037819557,239
542585,2022,B,-0.0008845434,191
650644,2022,full,0.00043509688,1564
650644,2022,A,0.00076932675,806
650644,2022,B,7.970163e-05,758
664199,2022,full,0.0032512194,859
664199,2022,A,0.0030461545,424
664199,2022,B,0.0034510987,435
661403,2022,full,0.01750555,921
661403,2022,A,0.0180745,456
661403,2022,B,0.016947616,465
592222,2022,full,-0.0033030321,50
592222,2022,A,-0.0038947354,38
592222,2022,B,-0.0014293053,12
621348,2022,full,-0.00724939,100
621348,2022,A,-0.0029722853,58
621348,2022,B,-0.013155867,42
664076,2022,full,0.0011242926,346
664076,2022,A,0.001694555,192
664076,2022,B,0.00041331587,154
676391,2022,full,-0.098368324,10
676391,2022,A,-0.12593523,5
676391,2022,B,-0.07080142,5
605182,2022,full,0.0011321658,1925
605182,2022,A,0.0011906177,978
605182,2022,B,0.0010718004,947
461325,2022,full,-0.011263622,113
461325,2022,A,-0.010121997,60
461325,2022,B,-0.012556026,53
502171,2022,full,0.0027209625,2418
502171,2022,A,0.0015219806,1201
502171,2022,B,0.0039041813,1217
543037,2022,full,0.006830823,3274
543037,2022,A,0.0068107946,1647
543037,2022,B,0.006851097,1627
669395,2022,full,0.005948347,1205
669395,2022,A,0.005835783,603
669395,2022,B,0.0060610976,602
517008,2022,full,-0.0066516367,803
517008,2022,A,-0.007991422,396
517008,2022,B,-0.005427213,381
672710,2022,full,-0.0007241229,1587
672710,2022,A,-0.0012784009,797
672710,2022,B,-0.00016493382,790
656322,2022,full,0.0011790815,236
656322,2022,A,0.0013696282,103
656322,2022,B,0.0010315146,133
571578,2022,full,-0.0072831833,2623
571578,2022,A,-0.007315634,1381
571578,2022,B,-0.007247101,1242
641482,2022,full,-0.0012635308,2463
641482,2022,A,-0.0010939097,1235
641482,2022,B,-0.0014341186,1228
605194,2022,full,0.0023801532,741
605194,2022,A,0.00346715,397
605194,2022,B,0.0011256831,344
543056,2022,full,-0.0064317062,230
543056,2022,A,-0.004559059,116
543056,2022,B,-0.008337206,114
664776,2022,full,0.006252165,267
664776,2022,A,0.0060879593,123
664776,2022,B,0.0063924245,144
676710,2022,full,0.0019257588,1296
676710,2022,A,0.0019496629,637
676710,2022,B,0.0019026522,659
605195,2022,full,0.0047265314,279
605195,2022,A,0.006189704,118
605195,2022,B,0.0036541442,161
622503,2022,full,0.00068393775,1061
622503,2022,A,0.00063741027,525
622503,2022,B,0.00072951027,536
681867,2022,full,0.004972939,45
681867,2022,A,0.004972939,45
640444,2022,full,0.0036483123,1380
640444,2022,A,0.003961125,703
640444,2022,B,0.003323486,677
518585,2022,full,0.0027561265,260
518585,2022,A,0.0026336762,124
518585,2022,B,0.0028677722,136
672911,2022,full,0.0003677271,163
672911,2022,A,-0.00039034797,112
672911,2022,B,0.0020325196,51
621016,2022,full,-0.0014729011,687
621016,2022,A,-0.0010758091,354
621016,2022,B,-0.001346949,307
456501,2022,full,-0.0010829759,2372
456501,2022,A,-0.0011824686,1234
456501,2022,B,-0.00097508996,1138
518586,2022,full,-0.0517268,2
518586,2022,A,-0.04219163,1
518586,2022,B,-0.06126197,1
675540,2022,full,-0.0001529522,165
675540,2022,A,0.0037091044,72
675540,2022,B,-0.0031429315,93
664202,2022,full,0.0032429786,224
664202,2022,A,0.0034630275,123
664202,2022,B,0.0029749994,101
641501,2022,full,0.004406397,664
641501,2022,A,0.003694778,354
641501,2022,B,0.0052190204,310
506433,2022,full,0.0029938554,2970
506433,2022,A,0.0028707678,1508
506433,2022,B,0.0031208156,1462
656353,2022,full,-0.0004016044,911
656353,2022,A,0.00032234116,472
656353,2022,B,-0.0011799695,439
605200,2022,full,-0.005439866,2291
605200,2022,A,-0.0057626413,1176
605200,2022,B,-0.0050994316,1115
656354,2022,full,-0.0010477662,1118
656354,2022,A,-0.00089562393,575
656354,2022,B,-0.0012088743,543
663562,2022,full,0.0025221356,32
663562,2022,A,0.0025221356,32
669804,2022,full,0.0011609329,192
669804,2022,A,-7.494662e-05,102
669804,2022,B,0.0025615962,90
608328,2022,full,-0.002925311,1174
608328,2022,A,-0.00370486,591
608328,2022,B,-0.0021350645,583
660853,2022,full,0.0016304275,832
660853,2022,A,0.0018445973,414
660853,2022,B,0.0014183073,418
660787,2022,full,-0.0015086888,449
660787,2022,A,-0.0009202447,245
660787,2022,B,-0.0022153982,204
543101,2022,full,-0.003926083,329
543101,2022,A,-0.0034424232,210
543101,2022,B,-0.0047796,119
571616,2022,full,-0.013839812,26
571616,2022,A,-0.013839812,26
672282,2022,full,-0.0011856428,2181
672282,2022,A,-0.0005763889,1097
672282,2022,B,-0.001802203,1084
446321,2022,full,-0.0023783115,465
446321,2022,A,-0.0032015033,243
446321,2022,B,-0.0014772504,222
606965,2022,full,0.0017537618,241
606965,2022,A,0.002386235,128
606965,2022,B,0.0010373322,113
670426,2022,full,0.0028420836,120
670426,2022,A,0.004247828,76
670426,2022,B,0.00041397868,44
518617,2022,full,0.0013350229,1172
518617,2022,A,0.0005681981,578
518617,2022,B,0.0020811926,594
650959,2022,full,-0.0014848098,122
650959,2022,A,-0.00042047285,68
650959,2022,B,-0.0028250862,54
622554,2022,full,0.0040588346,823
622554,2022,A,0.0035311081,435
622554,2022,B,0.0046504876,388
448281,2022,full,-0.0023793774,55
448281,2022,A,-0.001178323,23
448281,2022,B,-0.0032426352,32
666808,2022,full,0.009568753,1121
666808,2022,A,0.009907632,590
666808,2022,B,0.009192222,531
664871,2022,full,0.0008913723,95
664871,2022,A,-0.0006332361,41
664871,2022,B,0.002048945,54
641531,2022,full,-0.048910026,23
641531,2022,A,-0.048910026,23
650960,2022,full,0.0043549715,77
650960,2022,A,0.003615137,46
650960,2022,B,0.0054527917,31
608648,2022,full,0.0026046566,725
608648,2022,A,0.0029849322,340
608648,2022,B,0.0022688287,385
667498,2022,full,-0.004173191,284
667498,2022,A,-0.0029774555,152
667498,2022,B,-0.005550097,132
643290,2022,full,-0.0028822683,468
643290,2022,A,-0.0025091723,295
643290,2022,B,-0.003518471,173
641540,2022,full,-0.0029225193,2547
641540,2022,A,-0.0021141274,1344
641540,2022,B,-0.003825661,1203
661395,2022,full,0.010138593,1023
661395,2022,A,0.009976238,531
661395,2022,B,0.010313815,492
663975,2022,full,-0.008656787,16
663975,2022,A,-0.008656787,16
664747,2022,full,0.005129889,1026
664747,2022,A,0.0062778792,503
664747,2022,B,0.004025799,523
621242,2022,full,0.012037999,922
621242,2022,A,0.011984627,530
621242,2022,B,0.012110161,392
646242,2022,full,-0.0037669993,236
646242,2022,A,-0.0028004686,120
646242,2022,B,-0.00476686,116
622766,2022,full,0.004656781,56
622766,2022,A,0.0039417944,42
622766,2022,B,0.0068017403,14
605218,2022,full,0.00339702,1012
605218,2022,A,0.0034751813,550
605218,2022,B,0.003762569,432
664123,2022,full,0.0017778408,814
664123,2022,A,0.0010590233,388
664123,2022,B,0.0021244914,407
621107,2022,full,-0.0004319428,1192
621107,2022,A,-0.00079034094,658
621107,2022,B,9.678834e-06,534
595191,2022,full,-0.0052949265,83
595191,2022,A,-0.0052949265,83
693821,2022,full,-0.0028400416,873
693821,2022,A,-0.0031340572,420
693821,2022,B,-0.0025674445,453
595939,2022,full,-0.0013726578,83
595939,2022,A,0.0005444684,62
595939,2022,B,-0.007032744,21
606273,2022,full,-0.00088111416,114
606273,2022,A,-0.0002330865,66
606273,2022,B,-0.0017721524,48
543135,2022,full,0.004640326,1739
543135,2022,A,0.004288072,902
543135,2022,B,0.0050199353,837
572362,2022,full,-0.008157671,40
572362,2022,A,-0.009296749,22
572362,2022,B,-0.0067654643,18
444876,2022,full,-0.08233734,12
444876,2022,A,-0.08032737,6
444876,2022,B,-0.084347315,6
642659,2022,full,-0.0018528823,76
642659,2022,A,-0.0033877525,32
642659,2022,B,-0.0007366134,44
502179,2022,full,-0.00010580948,1873
502179,2022,A,-0.00029083545,970
502179,2022,B,9.294498e-05,903
659262,2022,full,-0.01119421,319
659262,2022,A,-0.011637995,217
659262,2022,B,-0.010250078,102
669093,2022,full,0.007631903,117
669093,2022,A,0.008934089,81
669093,2022,B,0.004701985,36
608032,2022,full,0.0024807556,1021
608032,2022,A,0.0028520008,480
608032,2022,B,0.0015353226,519
656412,2022,full,-0.006408599,967
656412,2022,A,-0.0059238714,494
656412,2022,B,-0.0069148475,473
664126,2022,full,0.015643207,352
664126,2022,A,0.016739031,164
664126,2022,B,0.014687276,188
663559,2022,full,-0.0006810596,1295
663559,2022,A,-0.00062002393,667
663559,2022,B,-0.0007458858,628
544727,2022,full,-0.004032253,817
544727,2022,A,-0.0028000185,407
544727,2022,B,-0.0052554705,410
571656,2022,full,0.0017660705,829
571656,2022,A,0.0018032106,377
571656,2022,B,0.0017350925,452
608652,2022,full,-0.004847211,285
608652,2022,A,-0.0032543507,161
608652,2022,B,-0.0069153598,124
676534,2022,full,0.004287386,433
676534,2022,A,0.0031824403,217
676534,2022,B,0.005397447,216
607200,2022,full,-0.0039347094,2420
607200,2022,A,-0.004550278,1228
607200,2022,B,-0.0033005492,1192
593140,2022,full,0.0021441784,61
593140,2022,A,0.0021441784,61
663372,2022,full,-0.0040224604,1675
663372,2022,A,-0.0042923554,858
663372,2022,B,-0.0037390208,817
657571,2022,full,0.0011642982,580
657571,2022,A,0.0011067671,293
657571,2022,B,0.0012230322,287
658551,2022,full,0.0049432525,333
658551,2022,A,0.005264168,165
658551,2022,B,0.004628067,168
670036,2022,full,0.006789243,897
670036,2022,A,0.005866632,458
670036,2022,B,0.0077517848,439
656420,2022,full,0.0026068343,344
656420,2022,A,0.0027829728,187
656420,2022,B,0.0023970387,157
640448,2022,full,0.00056579313,1052
640448,2022,A,0.0009990449,496
640448,2022,B,0.0005358631,495
688010,2022,full,-0.00046231574,50
688010,2022,A,-0.00046231574,50
670288,2022,full,-0.0005513122,171
670288,2022,A,0.0011694701,115
670288,2022,B,-0.0040850616,56
656427,2022,full,0.000273904,662
656427,2022,A,0.001918038,314
656427,2022,B,-0.0012095963,348
676596,2022,full,-0.00061321125,662
676596,2022,A,-0.0014524315,327
676596,2022,B,0.00020596768,335
667465,2022,full,-0.003946815,173
667465,2022,A,-0.0035420973,99
667465,2022,B,-0.004488262,74
623167,2022,full,-0.0026944447,2203
623167,2022,A,-0.002676618,1193
623167,2022,B,-0.0027155012,1010
571670,2022,full,0.0039273477,861
571670,2022,A,0.0047265,441
571670,2022,B,0.0030882384,420
671345,2022,full,0.0024551793,961
671345,2022,A,0.0013970591,484
671345,2022,B,0.0035288285,477
641582,2022,full,0.0009664786,768
641582,2022,A,1.24105945e-05,381
641582,2022,B,0.0019057549,387
670102,2022,full,-0.00687146,9
670102,2022,A,-0.00687146,9
607536,2022,full,-0.007061785,2837
607536,2022,A,-0.007015127,1433
607536,2022,B,-0.007109407,1404
608331,2022,full,0.00018969161,2817
608331,2022,A,0.00042641076,1431
608331,2022,B,-5.471328e-05,1386
643316,2022,full,-0.000113462,232
643316,2022,A,0.00055275956,119
643316,2022,B,-0.00081505824,113
666818,2022,full,-0.0010492059,355
666818,2022,A,-0.0027943284,183
666818,2022,B,0.0008075238,172
605242,2022,full,-0.00027226555,1043
605242,2022,A,-0.00077342225,580
605242,2022,B,0.00035553332,463
683769,2022,full,0.0021168548,171
683769,2022,A,0.001709342,79
683769,2022,B,0.0024667846,92
657424,2022,full,-0.0025632216,187
657424,2022,A,-0.0036882693,82
657424,2022,B,-0.001684613,105
606149,2022,full,0.0017094385,988
606149,2022,A,0.0019548251,489
606149,2022,B,0.0014689693,499
668678,2022,full,0.004300495,2935
668678,2022,A,0.0034643728,1470
668678,2022,B,0.0051394706,1465
650530,2022,full,-0.0015103632,316
650530,2022,A,0.00040386483,156
650530,2022,B,-0.0033767358,160
677651,2022,full,-0.0032710608,2468
677651,2022,A,-0.0027689445,1202
677651,2022,B,-0.0037477938,1266
670329,2022,full,-0.0029229764,136
670329,2022,A,-0.0032774317,63
670329,2022,B,-0.0026170767,73
606424,2022,full,-0.002593186,1015
606424,2022,A,-0.0016688559,519
606424,2022,B,-0.0035603787,496
472610,2022,full,0.0075170016,966
472610,2022,A,0.007871002,426
472610,2022,B,0.0072377347,540
665621,2022,full,0.0020393953,884
665621,2022,A,0.0028251803,425
665621,2022,B,0.001311817,459
554340,2022,full,0.0018168499,1039
554340,2022,A,0.0011016313,508
554340,2022,B,0.0025010891,531
607237,2022,full,-0.0036291683,804
607237,2022,A,-0.003855048,413
607237,2022,B,-0.0033905793,391
666129,2022,full,-0.0027634914,1436
666129,2022,A,-0.002560808,764
666129,2022,B,-0.002993923,672
657585,2022,full,-0.0022223492,196
657585,2022,A,-0.0013037069,114
657585,2022,B,-0.0034994865,82
621248,2022,full,-0.010861993,514
621248,2022,A,-0.012611601,219
621248,2022,B,-0.009563131,295
592332,2022,full,0.0054329988,2783
592332,2022,A,0.005269665,1402
592332,2022,B,0.005598816,1381
681464,2022,full,0.0005631127,84
681464,2022,A,0.0004314119,64
681464,2022,B,0.0009845545,20
593334,2022,full,0.001766279,1081
593334,2022,A,0.00089139293,558
593334,2022,B,0.002699714,523
664139,2022,full,0.0044357376,678
664139,2022,A,0.004224686,311
664139,2022,B,0.004614585,367
502043,2022,full,-0.0026778963,2739
502043,2022,A,-0.0029134082,1361
502043,2022,B,-0.0024452894,1378
661563,2022,full,0.003960647,83
661563,2022,A,0.003960647,83
669302,2022,full,0.0011868428,3015
669302,2022,A,0.0008685896,1474
669302,2022,B,0.0014912589,1541
656457,2022,full,-0.010722216,564
656457,2022,A,-0.010846196,307
656457,2022,B,-0.010574117,257
656458,2022,full,0.0016426884,796
656458,2022,A,0.00024191392,387
656458,2022,B,0.0029681155,409
571704,2022,full,-0.0034044203,67
571704,2022,A,0.0005318094,36
571704,2022,B,-0.007975524,31
670810,2022,full,-0.0022740017,262
670810,2022,A,-0.0023796493,135
670810,2022,B,-0.0021617005,127
656464,2022,full,-0.00054074626,479
656464,2022,A,-0.00048047554,226
656464,2022,B,-0.00059458474,253
608337,2022,full,-0.0011650139,2752
608337,2022,A,-0.0014747821,1357
608337,2022,B,-0.0008636835,1395
571710,2022,full,0.0027671028,1018
571710,2022,A,0.0020853449,502
571710,2022,B,0.003249422,492
607192,2022,full,0.009388387,114
607192,2022,A,0.013138282,50
607192,2022,B,0.0064587807,64
596295,2022,full,-0.0023410718,2059
596295,2022,A,-0.0017381117,1015
596295,2022,B,-0.0029272828,1044
664062,2022,full,-0.0016551558,2015
664062,2022,A,-0.0015756184,1007
664062,2022,B,-0.0017346143,1008
594835,2022,full,-0.0041360473,2836
594835,2022,A,-0.0039299917,1449
594835,2022,B,-0.0043513128,1387
503556,2022,full,-0.009631295,2
503556,2022,A,-0.009631295,2
592346,2022,full,-0.004622655,376
592346,2022,A,-0.0033589804,230
592346,2022,B,-0.0066133756,146
669022,2022,full,-0.00199903,1257
669022,2022,A,-0.0019083597,658
669022,2022,B,-0.0020986304,599
543238,2022,full,-0.0030033914,379
543238,2022,A,-0.0014444815,162
543238,2022,B,-0.0041671866,217
594838,2022,full,-0.045413435,5
594838,2022,A,-0.045413435,5
641627,2022,full,0.0018981046,761
641627,2022,A,0.00087825337,382
641627,2022,B,0.0029260286,379
623485,2022,full,-0.0059279758,375
623485,2022,A,-0.0056058792,168
623485,2022,B,-0.0061893873,207
660813,2022,full,0.010592925,675
660813,2022,A,0.0101574855,354
660813,2022,B,0.011073133,321
608665,2022,full,0.0033560179,1035
608665,2022,A,0.003033792,550
608665,2022,B,0.0037214288,485
592351,2022,full,-3.5028395e-05,2062
592351,2022,A,-0.0016096273,1008
592351,2022,B,0.0014708501,1054
680686,2022,full,0.0014191906,2587
